Latitude,Longitude,Magnitude
37.956,143.248,5.9
36.588,141.1,5.3
38.066,144.627,5.4
34.88,141.916,5.2
39.599,141.576,5.8
37.04,142.463,5.5
36.094,141.665,5.8
37.465,142.404,5.6
35.806,141.1,5.8
36.625,141.867,5.9
37.812,144.233,6.1
38.058,144.59,7.7
39.03,142.284,6.2
38.29,142.813,6.2
36.004,142.067,6.5
36.023,142.269,6.6
36.281,141.111,7.9
37.93,143.802,6.3
37.211,141.601,6.2
37.788,144.233,6.2
36.109,141.696,5.9
38.969,143.37,6.7
36.419,141.876,6.4
39.003,142.29,6.3
36.375,141.777,5.8
36.469,141.84,5.9
38.095,142.492,6.2
37.054,141.763,5.9
37.623,142.155,6.3
37.359,143.351,6.4
37.712,141.184,6.3
38.297,142.373,9.1
-53.21,-117.837,5.7
13.735,120.739,5
-6.873,116.72,6.5
38.046,143.296,5
38.586,143.038,5.1
38.616,143.122,5.3
38.603,143.27,5.6
24.727,97.957,5.5
38.398,143.167,5.4
-5.985,149.777,6.4
38.296,142.808,6.5
38.345,142.648,6
-9.159,67.407,5.1
38.503,143.166,5.9
38.315,142.434,6
18.703,121.447,5.3
8.655,92.411,5.3
-20.083,-174.23,5.2
-27.54,-69.09,5.2
38.537,143.036,5.2
38.613,143.08,5.2
38.803,142.879,5.1
38.212,143.162,5
38.273,143.054,5
38.23,143.132,5.1
38.626,143.13,5
38.466,142.702,5.3
38.665,142.991,5.6
38.672,143.031,5.1
38.655,142.753,5.2
38.713,143.065,5
38.311,143.169,5.3
38.246,143.102,5.7
38.361,142.91,5.7
38.465,143.235,5.1
38.435,142.842,7.3
52.779,160.659,5.3
-30.327,-177.929,5
44.318,-129.446,5.1
-55.919,-27.936,5.2
-19.229,169.342,5
29.092,129.416,5.2
-10.349,160.766,6.3
-31.093,-178.672,5.3
44.289,-129.432,5
44.373,-129.376,5
-56.22,-26.739,5.2
-56.422,-27.063,6.5
-18.021,-69.362,6.3
-23.057,170.454,5.2
28.298,57.14,5.2
-13.836,-111.578,5
30.019,51.156,5.3
52.753,160.743,5.2
-49.543,163.788,5.3
-6.998,155.775,5.2
-49.644,164.004,5.1
-8.933,157.236,5.6
9.457,125.935,5.5
4.954,126.568,5.4
46.973,150.925,5.4
-6.366,130.105,5
-37.337,-73.855,5.2
-4.424,101.123,5.1
-63.865,171.856,5
8.596,-76.855,5.7
51.02,179.595,5.4
-5.614,-11.369,5.2
-29.701,-111.981,6
-29.474,-112.061,5.5
3.973,95.958,5
-20.387,-68.898,5.2
46.216,152.142,5.1
-59.077,-16.85,5.1
-59.233,-17.012,5.6
-20.105,67.398,5.1
34.98,25.42,5.7
-15.138,-176.511,5.2
32.356,142.384,5.1
-17.703,-173.807,5
-23.589,-68.41,5
-37.36,-73.695,5.8
36.121,137.353,5.1
-54.655,-119.305,5.4
-9.228,-109.61,5.4
37.36,141.652,5.1
38.194,143.158,5
-6.556,107.187,5
-10.622,164.899,5.9
-20.489,168.412,5.1
-21.81,170.247,5
-3.047,100.996,5.1
34.333,140.235,5.3
17.843,-95.007,5.9
-18.061,-178.422,5.2
-36.274,-73.805,5.1
-17.811,-174.434,5.6
31.455,140.147,5.4
45.929,93.941,5
-22.241,-175.918,5
12.388,-87.815,5.7
22.11,143.842,5.5
38.229,143.166,5.1
26.419,128.706,5.1
14.127,120.648,5.2
-43.598,172.621,5.6
-43.59,172.65,5.5
-43.583,172.68,6.1
-62.404,-158.512,5.2
-10.281,161.415,5.5
-25.886,178.339,5.1
-26.142,178.394,6.5
-4.616,152.381,5
-27.149,-64.688,5.6
-45.761,-72.363,5
-19.481,177.347,5
-27.898,-66.575,5
55.918,162.117,6.1
-7.887,122.844,5.1
-58.979,-25.857,5
1.36,97.198,5.3
1.261,126.306,5
-7.263,155.136,5.1
13.674,51.636,5.4
-34.026,-72.234,5.2
1.898,97.886,5.2
44.817,150.086,5.1
32.047,-115.0621667,5.09
-33.933,-72.108,5.3
-18.73,-172.943,5
-4.614,153.157,5.5
-14.165,166.471,5.6
25.909,128.281,5.2
-20.19,-177.635,5
-6.122,149.395,5.4
-0.042,-17.927,5.4
38.387,142.796,5.1
38.321,143.162,5.5
-6.238,130.535,5
25.908,128.294,5.1
-2.497,121.483,6.1
-13.997,-14.369,5.1
52.579,-169.311,5
21.101,121.188,5.4
-16.065,67.564,5.2
-19.967,-68.834,5.2
-35.623,-72.004,5.2
-35.323,-72.883,5.2
-35.628,-73.25,5
-35.38,-72.834,6.7
-5.076,144.17,5
-4.294,153.01,5.3
-20.81,-176.786,5.1
-36.557,-73.275,5.5
-36.649,-73.176,6
-36.565,-73.178,5.8
-20.879,-175.672,6.1
1.993,126.833,5.6
-6.581,154.211,5.1
-31.241,-177.809,5.6
0.079,-17.018,5.7
-37.027,-72.954,6.1
27.366,143.162,5
27.302,143.064,5.1
-37.196,-73.198,5.9
-36.657,-73.442,5.3
-36.45,-73.15,5.3
-36.422,-72.96,6.9
-6.402,130.451,5
-23.392,-179.899,5
-20.796,-174.512,5
-15.043,-177.696,5.2
4.077,123.039,6.6
4.195,122.974,6.5
37.151,141.279,5.3
52.135,91.779,5.3
27.134,143.377,5
-27.622,-70.321,5.2
-31.086,-177.656,5
11.806,57.778,5
-16.074,166.988,5.2
27.292,143.258,5
24.807,141.096,5.2
-14.259,166.59,5.1
43.541,-127.313,5.4
-16.791,-73.724,5
27.301,143.157,5.3
27.353,143.191,5
22.744,144.564,5.1
-9.996,113.88,5.2
-27.618,-69.521,5.4
-7.154,155.184,6.4
0.809,98.817,5.1
-20.413,168.304,5.1
-13.56,166.512,5
-8.283,104.067,5.6
-14.316,166.65,5
-30.317,-177.56,5.1
-37.621,-73.448,5.8
-55.158,-130.497,5
-14.158,166.568,5
34.77,140.352,5.1
-14.164,166.58,5.2
-14.256,166.422,5.4
-14.188,166.459,5.9
24.618,94.68,6.2
11.322,-62.146,5.2
29.182,130.228,5.3
-46.055,95.895,5.1
-59.304,149.136,5.3
22.577,143.595,5.3
-6.686,130.51,5.2
-15.511,-173.068,5.9
-61.945,153.549,5.4
-18.621,-175.968,5.2
-14.523,166.66,5.2
-24.713,-179.997,5.3
-42.658,-16.175,5.1
17.353,-63.471,5
54.974,-160.465,5.9
-19.72,-175.841,5.2
-28.059,-176.542,5
-11.416,162.835,5
10.622,94.109,5.6
24.166,121.834,5.2
22.674,144.474,5
22.136,145.464,5.2
-22.009,-175.622,6
-14.969,167.223,5.2
0.508,128.627,5
-19.612,168.484,5
11.991,44.033,5
-49.321,-10.741,5
19.683,-109.178,5
21.613,142.956,5.5
-62.964,-164.221,5.5
70.931,-6.657,6.2
-19.077,168.214,5.1
-17.892,-178.157,5.3
-41.171,80.747,5.1
-41.018,80.834,5.2
-5.264,153.997,5
-19.161,-178.217,5.4
-21.394,-178.752,5.3
28.15,59.07,5.2
-19.209,-173.502,5.1
27.105,143.364,5
-38.502,175.996,5.6
-3.162,139.502,5
28.128,59.057,5
28.195,59.015,6.2
-11.656,166.356,5.5
-15.562,-173.117,5.6
-11.013,166.303,5.7
-18.075,-174.695,5
2.205,96.829,6.1
-18.889,168.212,5
-5.476,147.132,5.3
9.888,108.242,5
-50.066,-114.319,5
-18.849,67.347,5.1
-30.064,-177.95,5.4
27.65,143.35,5
51.419,-176.085,5
12.232,-88.55,5
-52.914,22.343,5.1
35.127,141.117,5.1
22.086,144.249,5.1
-22.588,69.675,5.2
-19.29,-176.339,5.1
-23.488,-179.755,5
11.902,143.383,5.1
38.413,72.791,6
-19.204,-173.51,5.7
-56.469,-26.964,5.3
26.662,143.725,5.1
26.762,143.862,5
-20.335,-176.292,5.9
26.805,144.143,5
26.815,144.103,5
-34.998,-72.378,5.1
-4.247,102.141,5.3
63.542,-150.8652,5.2
-0.491,132.576,5.1
2.903,95.516,5.6
2.887,95.521,5.2
42.36,142.895,5.1
-12.149,-73.06,5
15.216,-104.474,5.4
11.584,-86.287,5.2
-19.047,-176.54,5.1
17.958,147.428,5.2
-33.967,-72.243,5
-5.107,154.033,5
27.133,143.47,5.2
27.164,143.483,5.1
17.234,-63.204,5
29.651,129.27,5.2
-19.607,-68.898,5.2
16.699,-93.598,5
-59.942,-27.48,5.2
-33.9,-72.355,5
-19.945,-175.804,5.1
-43.609,172.523,5.1
41.961,42.657,5.2
-33.96,-72.453,5.3
51.382,-178.292,5.3
39.322,72.252,5
-19.201,-69.397,5.3
28.777,63.951,7.2
-57.194,-26.923,5
2.632,96.404,5.9
-38.119,176.183,5
34.422,-36.841,5.1
-64.563,176.404,5.2
-64.646,175.807,5.3
-16.212,-175.96,5.2
-30.321,-71.508,5
-5.03,102.647,6
-34.622,-71.789,5
52.636,174.532,5
-3.611,100.539,5
-21.04,-11.552,5.4
-21.118,-11.479,5
-20.587,-174.285,5.3
-6.555,128.994,5.2
34.451,141.643,5
2.399,96.285,5.4
-5.65,130.252,5.7
2.369,96.269,5
2.491,96.28,5.7
19.699,-109.005,5
27.241,143.381,5.1
-14.589,167.285,5.8
-20.691,168.455,5
-6.959,129.231,5.4
-20.716,168.482,5
-17.035,-174.147,5.1
-49.351,163.83,5
-20.674,168.452,5.1
-20.775,168.437,5
-20.491,168.397,5
-20.683,168.41,5.1
-20.444,168.4,5.2
-5.557,130.246,5
-20.62,168.422,5.3
-20.591,168.425,5.2
-20.606,168.399,5.9
-20.849,168.729,5.2
-20.423,168.468,5.2
-20.57,168.355,5.3
-19.782,168.425,5.4
-20.628,168.471,7
-36.92,179.46,5.5
-22.362,-179.295,5.3
6.209,127.035,5
27.258,143.315,5
-18.938,169.392,5.2
-19.152,167.805,5.2
26.973,139.882,6.4
-19.406,168.399,5.1
-57.324,147.558,5.4
-6.961,105.083,5
27.01,-111.414,5
3.564,126.533,5.3
12.511,-90.062,5.1
26.63,143.665,5.2
-6.433,-10.75,5
-13.265,167.208,5.5
-35.623,-71.943,5.1
-35.657,-73.165,5
-19.716,168.288,5
23.083,143.166,5.6
-35.594,-73.064,5.9
12.036,43.985,5.1
-19.553,-176.032,5.6
-19.621,168.204,5.2
-19.297,168.009,5.5
-19.201,168.155,6.1
-19.158,168.239,5.3
-19.177,168.178,5.2
-19.296,168.407,5.5
-19.336,168.435,5.7
42.399,144.382,5.1
-19.155,168.312,6.5
26.672,143.878,5.1
-1.154,120.086,5
-0.026,124.913,5.6
30.18,51.706,5.1
30.149,51.594,5
-19.899,-173.752,5.4
-54.758,-0.969,5.1
-53.515,25.19,5.4
-19.873,168.141,5.2
-25.452,-177.954,5.3
-35.842,-73.587,5.1
-35.742,-73.001,5.4
-19.835,168.318,5
-21.784,-65.337,5.1
4.243,90.414,5.5
20.114,-45.617,5.5
20.23,-45.74,5.1
-12.238,167.034,5
-19.497,168.327,5.2
-38.77,175.094,5.1
-4.115,142.241,5.3
11.335,-86.634,5.1
-2.654,99.996,5.3
-22.26,171.631,6.1
30.145,51.789,5.4
31.545,142.177,5.6
-29.039,-69.486,5.3
-44.271,-15.778,5.1
-52.08,139.505,5.4
-16.038,-173.1,5.3
-41.164,-90.871,5.3
25.912,-110.558,5
-59.791,149.897,5.6
-38.355,-73.326,7.2
-4.458,101.428,5.7
-59.414,-24.469,5.1
-19.267,167.819,5
24.653,97.918,5
-49.155,121.555,5
-26.803,-63.136,7
27.247,143.166,5
0.663,-26.045,5.5
-19.209,167.902,5.1
-31.83,-178.135,5
-19.984,168.353,5
50.38,153.964,5
56.7391,-156.1674,5
9.989,126.249,5
-10.819,165.376,5.6
51.626,177.378,5.5
-19.171,167.952,5
51.472,16.057,5
-10.588,164.338,5.2
53.113,171.428,5.3
-56.049,-26.711,5.2
-23.166,-179.941,5
30.942,86.508,5.1
-19.497,168.217,5
-19.529,168.109,5.2
-19.701,168.123,5.5
-19.661,168.14,6.4
-19.441,168.052,5
-19.385,168.014,5.2
8.337,-102.804,5.4
-20.114,-173.909,5.1
-57.422,-24.434,5.2
-23.595,-175.655,5
-19.947,168.043,5.2
-23.407,-179.802,6.3
-19.282,168.017,5
-52.919,27.317,5
-19.378,168.069,5.2
27.18,143.513,5.1
-20.056,168.214,5.1
-19.864,168.219,5.2
-19.311,167.96,5.5
-50.811,139.375,5.6
-19.086,167.926,5.1
-50.808,139.237,5.3
50.911,-176.009,5
-19.732,168.369,5
51.027,-175.973,5
-22.916,-176.407,5.3
-19.59,167.94,5.2
51.048,-176.105,5
-19.359,167.802,5
10.734,-61.635,5
-2.494,-11.975,5
-19.8,167.756,5
-19.636,168.261,5.5
-19.842,168.213,5
51.144,-176.205,5.3
-19.486,168.088,5.3
-19.927,168.13,5.2
27.007,143.738,5.3
27.178,143.298,5
51.085,-176.186,5.2
-19.742,168.207,5.4
-19.616,168.284,6
-19.937,168.181,5.3
-19.506,168.101,5.1
-21.083,168.129,5
27.135,143.313,5
-19.648,168.014,5.1
-19.342,167.933,5
-19.833,168.096,5.2
6.003,127.431,5.1
51.118,-176.155,5.4
51.115,-176.162,5.6
-19.323,167.975,5.3
-19.808,168.272,5.2
-19.66,168.224,5.4
-19.469,168.066,5
27.004,143.393,5.2
-19.396,167.947,5.1
-19.318,167.942,5.1
-19.291,167.97,5.2
-19.636,167.987,5.2
-19.321,167.928,5
26.78,143.93,5.1
-19.678,167.955,5.2
-19.467,168.023,5.3
-19.361,167.973,5.1
-19.361,167.954,5.4
27.067,143.385,5
27.084,143.429,5.1
27.082,143.363,5.3
-19.307,168.002,5.5
-19.467,167.919,5.3
-19.702,167.947,7.3
-36.83,177.1,5
26.787,143.577,5.1
26.839,143.935,5.1
25.538,141.123,5.2
18.26,-66.135,5.1
46.37,151.069,5
11.53,-86.857,5
27.035,143.309,5.3
27.056,143.245,5.1
-63.592,-167.354,5.9
52.881,171.094,5
-19.847,168.531,5
-1.905,67.969,5
18.961,145.841,5.1
-7.999,119.951,5.5
-19.908,168.596,5.6
-19.723,168.469,5.3
26.896,143.84,5
53.127,171.161,6.4
-18.309,-173.982,5.1
27.182,143.396,5
27.248,143.333,5
3.931,95.916,5.4
-2.789,141.476,5.2
26.895,143.743,5
26.81,143.595,6.4
-39.293,46.276,5.4
-13.461,-111.614,5.1
27.039,143.311,5.2
26.999,143.293,5
27.02,143.295,5.1
26.944,143.413,5
26.975,143.44,5
27.196,143.273,5
27.065,143.504,5
26.869,143.538,5.2
26.9,143.584,5.1
-20.75,173.75,5.1
26.734,143.576,5
-4.966,-11.674,5.1
27.121,143.363,5.2
26.819,143.763,5.4
26.721,143.669,5.4
26.669,143.535,5.6
26.732,143.719,5.4
26.73,143.466,5
26.777,143.547,5.1
26.714,143.909,5
26.928,143.408,5
26.613,143.497,5
26.801,143.484,5
26.771,143.581,5
26.685,143.685,5
27.131,143.577,5
26.975,143.653,5.2
27.114,143.392,5
27.096,143.236,5.6
27.085,143.514,5.3
27.191,143.486,5
27.06,143.326,5.1
26.695,143.699,5
-34.576,-179.535,5
27.23,143.387,5
27.204,143.406,5
27.184,143.358,5
27.203,143.455,5.3
27.081,143.308,5.5
27.08,143.215,5.5
27.276,143.752,5.2
27.217,143.432,5.1
27.155,143.483,5.1
27.094,143.585,5
26.961,143.088,5.2
27.104,143.449,5.3
26.901,143.698,7.4
2.715,95.893,5.8
-15.476,-173.72,5.1
-8.7,111.197,5.6
-18.805,-173.342,5.3
16.962,147.232,5
28.412,59.18,6.7
-17.016,-177.048,5.1
12.995,-88.64,5.7
10.171,-103.977,5.9
10.402,126.155,5
18.521,145.672,5.1
51.149,-176.168,5.2
-12.692,167.541,5
-41.483,-89.159,5
7.521,37.839,5.1
38.391,73.679,5.2
-56.97,-140.803,5.2
53.477,-163.181,5
5.42,94.667,5
-14.131,-173.306,5.9
-5.488,147.339,5.1
18.503,146.464,5.3
-56.955,-142.056,5.3
10.399,126.08,5
37.28,20.22,5
10.409,126.156,5.6
-8.501,-71.46,5.2
-6.48,129.996,5.5
-55.256,-129.917,5.4
19.517,-108.947,5.3
-56.535,147.031,5
-3.105,129.735,5
-6.324,149.315,5
-22.517,169.51,5
-10.786,-73.459,5.3
-30.365,-178.024,5.2
-17.679,-69.143,5.1
53.918,158.366,5
-26.781,178.607,5
-7.268,128.786,6
-37.31,78.169,5.3
-23.061,-114.407,5
3.824,-32.563,5
52.001,-169.351,5
52.175,-169.412,5.3
-32.339,-179.565,5.3
-33.989,-73.08,5.2
-8.092,119.812,5.4
39.419,-29.615,5
-6.259,104.008,5.7
-18.442,-174.624,5.1
27.478,129.319,5
-6.534,155.647,6.2
-28.098,-177.106,5.6
-5.971,117.707,5.4
-6.263,150.388,5.2
-6.297,150.352,5.2
-6.366,150.265,5.4
32.344,69.661,5
-5.558,149.847,5
-3.456,146.016,5.1
-56.83,-25.411,5
-25.311,-176.314,5
30.424,69.462,5
11.927,43.983,5
-21.811,-179.353,5.6
52.88,162.382,5
0.257,122.031,5.1
-6.064,148.554,5.1
23.863,-45.733,5.5
-62.897,165.947,5.3
-37.372,78.078,5.2
-20.317,-177.961,5.2
31.53,70.083,5.4
-56.4,-25.725,5.4
-7.148,125.124,5
-56.339,-25.515,5
-56.397,-25.477,5
-19.862,-174.413,5.1
-56.338,-25.415,5
-56.253,-25.388,5
-6.686,129.898,5.5
-22.468,-176.291,5.2
-30.993,-177.78,5
-32.255,-179.532,5.4
39.358,72.86,5.5
7.481,126.505,5.9
-56.398,-25.573,5.3
-56.424,-25.524,5
-56.412,-25.741,6.3
-20.854,-175.415,5
-15.19,-173.93,5.3
54.356,169.128,5.8
54.316,169.022,5.4
-55.784,-26.709,5
-58.019,-7.503,5.7
-57.932,-7.474,5.9
-3.781,100.16,5.1
40.904,142.967,5.7
-8.912,127.081,5.1
-36.231,-100.826,5.9
48.921,154.913,5.4
25.433,-109.904,5
52.051,-169.564,5.1
-6.409,130.473,5.4
-5.836,153.484,5.1
-49.308,120.642,5
-18.22,-175.257,5.2
-49.21,120.603,5.4
-6.001,149.977,6.6
-5.711,153.61,5.2
-15.888,-178.956,6.1
2.689,99.041,5.6
-22.717,-174.858,5.1
48.882,154.839,5
-4.099,79.822,5.3
48.922,154.918,5.7
-28.243,-13.177,5.1
52.215,-169.506,5.5
29.775,90.329,5.3
-21.27,-178.87,5.1
28.349,139.187,6.8
-57.084,-140.458,5
-17.738,-174.716,5.2
-16.66,-174.219,5.1
-24.012,-66.712,5.2
1.25,-28.75,5
-17.901,-13.715,5
-6.558,130.532,5
1.371,-101.153,5
-24.072,178.987,5.1
-14.76,-71.429,5
-34.672,-72.043,5.3
3.849,127.863,5.2
55.123,160.378,5.1
3.862,128.071,5.7
10.293,-43.128,5.7
-2.622,129.258,5.1
-40.314,-91.728,5
-3.369,131.014,5.8
10.9,-43.72,5.4
28.063,52.564,5.5
20.162,121.408,5.2
-22.742,171.449,5
38.275,73.036,5
-25.06,-69.793,5
0.443,-79.92,5.4
-20.696,-177.767,5.1
-14.861,-71.715,5.1
-24.381,179.927,5.3
-15.612,167.758,5
16.418,-98.628,5
-18.98,169.353,5.2
11.966,143.576,5.2
36.202,140.804,5
-6.167,130.624,5
11.893,143.492,5.1
11.899,143.593,5.1
-22.69,-174.945,5
-55.716,146.729,5.3
-5.959,148.966,6.1
-15.54,-172.8,5
-33.625,-178.918,5.9
-18.745,169.28,5.1
8.132,-39.396,5.3
43.571,-127.23,5
6.443,95.739,5
-56.947,-141.326,5.4
23.827,121.658,5.6
51.199,150.858,5
-54.476,-131.937,5
-34.869,-108.793,5.1
-54.645,-131.571,5.3
-54.967,-131.479,6
-20.483,-173.982,5.1
51.567,-176.883,5.3
-17.189,168.496,5.3
-37.958,-73.688,5.2
1.181,100.119,5.7
-27.683,-178.443,5.1
-4.933,126.647,5
12.009,43.986,5
-15.684,-74.735,5.1
-7.52,-13.464,5.2
-15.692,-74.87,5.3
-7.797,129.446,5.9
-12.188,165.945,5.4
-56.108,-27.264,5.1
-27.819,64.554,5
-5.897,130.7,5.4
-3.005,68.125,5.5
51.733,159.165,5.4
11.945,43.973,5.1
-1.99,139.017,5.9
-3.112,101.266,5
11.934,44.001,5
34.549,70.458,5.2
12.121,44.006,5.1
-22.722,-66.634,5.1
11.916,43.579,5.3
11.916,43.618,5.1
11.983,43.916,5
-16.528,-173.297,5.1
11.859,43.977,5.2
11.874,43.74,5.1
11.865,43.716,5.5
11.886,43.663,5
11.906,43.648,5.2
12.041,43.797,5.4
11.948,43.821,5.3
11.784,43.691,5.1
11.971,43.932,5.2
11.927,43.944,5.2
11.863,43.764,5
-0.158,-18.102,5.3
11.94,43.974,5.2
12.023,43.974,5.3
11.931,43.991,5.2
11.797,43.947,5.1
11.984,43.963,5.5
34.036,141.373,5
-6.98,68.087,5.1
17.874,-68.541,5.4
-30.118,-177.186,5.3
-35.958,-102.21,5.8
24.14,122.493,5.2
52.829,-169.805,5.3
54.65,161.361,5
-6.553,130.035,5.5
-6.276,154.74,5.6
37.899,27.343,5
-59.547,-26.217,5.4
11.878,143.642,5.1
1.435,126.421,5.2
5.946,-82.571,5.7
36.746,70.895,5.2
-55.746,-4.768,5.2
-28.782,-178.436,5.3
14.923,119.868,5.5
-45.464,96.394,6.5
0.457,126.11,5.3
-36.438,-73.362,5
-61.688,161.294,5.2
-14.946,-173.671,5.2
-7.865,107.206,5.1
-1.735,99.417,5.4
-8.634,110.026,5.4
-4.176,142.202,5.4
-17.409,66.073,5
-37.094,78.226,5.2
12.704,143.933,5.2
24.383,141.588,5.6
69.1859,-146.1917,5.1
46.598,149.656,5.3
-62.13,154.751,5.1
-18.882,-69.293,5
36.636,87.506,5.2
12.736,123.054,5.8
12.859,122.849,5
51.436,-176.683,5.2
-17.618,167.816,5.1
-60.709,-24.785,5
-13.728,166.711,5
12.837,-44.845,5.4
-15.033,167.558,5
51.236,-176.5,5.5
51.209,-176.542,5.1
-20.466,-174.28,6.1
12.748,123.004,5.1
40.036,13.247,5.2
12.914,-88.698,5
2.532,126.223,5.3
-4.617,134.071,6
-58.871,158.31,5.3
-13.699,-76.097,5
-7.601,126.532,5
-13.406,-111.942,5
-6.345,104.058,5.1
40.423,26.333,5.3
43.76,20.73,5.5
-19.19,168.56,5.5
36.411,71.207,5.1
47.092,146.747,5.5
-5.355,151.556,5.8
16.738,-93.793,5.6
-6.37,150.22,5.5
-6.291,150.272,5.1
-6.385,150.161,5.8
-3.456,100.043,5.1
-23.852,179.95,5
-33.661,-71.86,5.3
46.743,153.335,5.1
34.321,141.267,5.2
-56.586,-142.292,6.4
-24.956,179.618,5
-3.423,99.648,5
23.449,142.867,5.2
-29.454,-71.736,5.2
2.784,128.294,5.2
-11.315,166.239,5
-0.456,-19.984,5.1
-29.161,-177.526,5
-24.734,-112.202,5.1
36.517,71.101,5.3
-5.51,153.744,5.8
-6.413,130.035,5.1
23.084,-108.454,5.6
13.237,145.438,5
-60.492,-24.357,5.3
22.964,-108.373,5
-23,-174.762,5.1
-3.538,99.855,5
-3.496,99.663,5.1
-2.36,99.853,5.4
-3.783,99.623,5
-3.597,99.789,5.1
-2.494,99.918,5.2
-3.698,99.749,5.2
-3.262,100.261,5
-41.494,-85.758,5.6
-3.411,99.476,5
-3.301,100.463,5.9
-2.809,100.093,5
-2.963,100.504,5.7
-2.958,100.372,6.3
-3.414,99.938,5
-3.487,100.082,7.8
-0.071,125.059,5.8
24.587,-109.2,5.1
19.341,146.456,5.1
-35.944,-102.789,5.2
-5.447,154.231,5.3
-19.612,168.129,5.1
-47.109,165.418,5
-34.791,-108.103,5.3
63.362,-23.978,5.2
63.486,-23.799,5.1
9.273,125.726,5.1
4.732,36.122,5
-36.779,-73.41,5.1
-37.743,-73.362,5.5
-56.7,-141.952,5.8
-29.593,-71.112,5.6
-20.347,-173.751,5.1
-20.878,-68.372,5.8
-20.379,-173.837,5.1
24.752,-109.26,5.3
24.696,-109.156,6.7
-20.209,-174.014,5
-33.404,-178.732,5.1
-33.351,-178.501,5
-6.125,150.869,5.5
-25.78,-177.639,5.1
-34.737,-73.726,5.9
-11.676,-111.948,5.1
-20.405,-173.72,5
12.878,124.819,5.2
24.471,-109.026,5.8
24.466,-109.144,5.9
24.54,-109.098,5.9
-20.349,-173.773,5.2
-23.75,-115.25,5
-23.419,-115.191,5
55.141,160.172,5
-63.508,-166.853,5.3
-23.552,-115.185,5
28.031,104.212,5
-0.104,149.715,5
12.964,92.355,5
-55.514,-27.996,5
-20.414,-173.846,5.9
6.63,94.341,5.3
-7.366,125.699,5.9
-55.585,158.365,5.1
-20.46,-173.916,5.6
14.079,-91.37,5
47.006,-27.219,5.1
3.663,95.389,5
42.311,142.871,5.6
5.545,-82.658,5
-10.32,42.783,5.1
-13.805,167.739,5
-41.046,-91.691,5.1
-41.5,-91.5,5.1
-20.425,-174.065,5.9
-20.457,-174.205,5.9
-4.915,133.71,5.9
-26.12,70.786,5.1
-26.185,70.873,5
25.357,124.825,5.1
33.869,72.887,5.2
51.263,-175.159,5.2
51.44,-175.248,5.5
-48.93,121.487,5
31.067,141.611,5.1
-46.872,-10.244,5.1
-58.141,-9.186,5.2
38.169,22.744,5.1
-2.644,-76.652,5.2
18.248,146.487,5.2
10.211,-84.293,5.8
51.154,-174.99,5.2
51.299,-175.185,5.1
-13.892,-49.222,5
-58.876,-25.708,5.1
2.831,128.217,6.2
51.334,-175.203,5.7
51.287,-175.18,6
51.374,-175.361,6.4
-57.683,-147.913,5.1
-18.619,65.35,5
-18.644,65.492,5
1.038,124.395,5.1
39.154,70.285,5.1
6.626,124.837,5.3
-6.024,150.854,5.2
-17.818,-173.989,5.7
29.715,69.587,5.2
-52.822,10.516,5
-57.315,-24.385,5.1
-4.73,153.388,5.1
-3.416,150.976,5.3
6.764,123.687,5.2
25.487,141.104,5.1
-20.857,-177.768,5.4
-6.684,154.854,5.1
-36.364,-73.293,5
-59.508,149.381,5.1
49.357,-129.315,5.3
48.046,153.925,5.2
24.27,125.154,6.3
19.427,122.246,5
19.801,-75.417,5.1
-43.606,172.572,5.1
-14.81,-75.911,5.2
19.354,122.157,5.5
-30.129,-177.982,5
-32.336,-179.555,5
34.927,26.541,5.3
-5.812,127.498,5.2
-6.532,104.998,5.1
52.73,-167.004,5.1
-16.647,167.511,5.2
-47.287,100.249,5.5
-11.129,161.755,5
-6.559,128.751,5.5
-17.448,168.069,5
-21.894,-174.491,5
-57.368,-147.71,5.2
-57.631,-147.736,5.3
-58.853,-25.294,5
-18.877,169.566,5.2
-17.67,-173.106,5.2
5.27,125.407,5
-10.925,113.794,5.3
-7.926,-71.324,5.3
-57.276,-147.708,5.2
-5.073,152.534,5.2
-5.103,152.583,5.2
37.102,140.954,5
5.045,94.736,5.2
19.706,121.472,5.8
-0.307,133.498,5.6
-4.949,133.846,5.5
-5.212,133.872,5.1
-36.249,-74.256,5.8
24.687,141.177,5.2
2.379,126.74,5
-4.903,133.68,5.2
-7.228,129.134,5.2
-15.6,-172.267,5.4
-4.963,133.76,7
-4.909,133.712,6.2
-34.804,-71.795,5
-18.717,-175.534,5
4.998,94.736,5
37.257,139.883,5.5
-36.74,177.221,5.4
13.011,124.784,5
-22.772,-175.252,5.2
1.941,96.934,5.3
-65.249,178.726,5.3
13.021,125.081,5
11.884,143.241,5
-29.344,-71.175,5
-14.85,-75.717,5.3
-22.596,-175.296,5
43.603,145.623,5.1
24.975,123.554,5.1
29.637,51.666,5.9
-26.448,-64.63,5
57.705,-32.702,5.1
57.727,-32.679,5.4
57.688,-32.762,5.5
52.438,179.732,5.8
-20.999,-179.02,5.3
-5.314,133.917,6
-5.573,146.462,5.6
-21.184,-68.178,5
-4.48,152.024,5
-14.283,167.887,5.1
5.754,126.027,5
-40.459,-72.765,5
-14.363,167.826,5.1
62.8543,-149.5119,5.4
-17.745,-173.248,5
-7.809,-74.373,5.5
29.973,139.89,5
54.443,163.067,5.1
-34.906,-71.621,5.4
-5.826,151.544,5.6
